BillID,CustomerID,Region,UtilityType,BillMonth,UnitsConsumed,RatePerUnit,ExpectedAmount,BilledAmount,PaymentStatus,DueDate,PaidDate,Discrepancy,DiscrepancyFlag
BILL02147,CUST0027,East,Gas,Jun-2024,7.2,45.0,324.0,324.0,Pending,2024-06-21,,0.0,No
BILL02148,CUST0027,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-13,0.0,No
BILL02149,CUST0028,North,Electricity,Jun-2024,243.8,7.2,1755.36,1755.36,Overdue,2024-06-21,,0.0,No
BILL02150,CUST0028,North,Gas,Jun-2024,7.1,45.0,319.5,319.5,Paid,2024-06-21,2024-06-15,0.0,No
BILL02151,CUST0028,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02152,CUST0029,South,Electricity,Jun-2024,349.7,7.2,2517.84,2517.84,Pending,2024-06-21,,0.0,No
BILL02153,CUST0029,South,Water,Jun-2024,18.1,18.5,334.85,334.85,Paid,2024-06-21,2024-06-08,0.0,No
BILL02154,CUST0029,South,Gas,Jun-2024,12.7,45.0,571.5,571.5,Pending,2024-06-21,,0.0,No
BILL02155,CUST0029,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02156,CUST0030,West,Electricity,Jun-2024,213.0,7.2,1533.6,1533.6,Pending,2024-06-21,,0.0,No
BILL02157,CUST0030,West,Water,Jun-2024,16.1,18.5,297.85,357.42,Paid,2024-06-21,2024-06-21,59.57,Yes
BILL02158,CUST0030,West,Gas,Jun-2024,11.0,45.0,495.0,495.0,Overdue,2024-06-21,,0.0,No
BILL02159,CUST0030,West,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-15,0.0,No
BILL02160,CUST0031,East,Electricity,Jun-2024,283.5,7.2,2041.2,2041.2,Paid,2024-06-21,2024-06-19,0.0,No
BILL02161,CUST0031,East,Water,Jun-2024,12.4,18.5,229.4,229.4,Paid,2024-06-21,2024-06-09,0.0,No
BILL02162,CUST0031,East,Gas,Jun-2024,12.7,45.0,571.5,571.5,Paid,2024-06-21,2024-06-16,0.0,No
BILL02163,CUST0031,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02164,CUST0032,East,Electricity,Jun-2024,318.4,7.2,2292.48,2292.48,Paid,2024-06-21,2024-06-14,0.0,No
BILL02165,CUST0032,East,Water,Jun-2024,25.9,18.5,479.15,479.15,Paid,2024-06-21,2024-06-14,0.0,No
BILL02166,CUST0032,East,Telecom,Jun-2024,1.0,1.0,1.0,0.85,Overdue,2024-06-21,,-0.15,No
BILL02167,CUST0033,South,Electricity,Jun-2024,201.3,7.2,1449.36,1449.36,Pending,2024-06-21,,0.0,No
BILL02168,CUST0033,South,Gas,Jun-2024,8.2,45.0,369.0,369.0,Paid,2024-06-21,2024-06-18,0.0,No
BILL02169,CUST0034,South,Electricity,Jun-2024,236.0,7.2,1699.2,1699.2,Paid,2024-06-21,2024-06-19,0.0,No
BILL02170,CUST0034,South,Water,Jun-2024,20.3,18.5,375.55,375.55,Paid,2024-06-21,2024-06-17,0.0,No
BILL02171,CUST0034,South,Gas,Jun-2024,15.0,45.0,675.0,675.0,Paid,2024-06-21,2024-06-20,0.0,No
BILL02172,CUST0034,South,Telecom,Jun-2024,1.0,1.0,1.0,1.15,Paid,2024-06-21,2024-06-13,0.15,No
BILL02173,CUST0035,East,Electricity,Jun-2024,230.8,7.2,1661.76,1661.76,Paid,2024-06-21,2024-06-18,0.0,No
BILL02174,CUST0035,East,Water,Jun-2024,18.8,18.5,347.8,347.8,Overdue,2024-06-21,,0.0,No
BILL02175,CUST0035,East,Gas,Jun-2024,9.5,45.0,427.5,427.5,Paid,2024-06-21,2024-06-15,0.0,No
BILL02176,CUST0035,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-09,0.0,No
BILL02177,CUST0036,North,Electricity,Jun-2024,153.5,7.2,1105.2,1105.2,Pending,2024-06-21,,0.0,No
BILL02178,CUST0036,North,Water,Jun-2024,18.9,18.5,349.65,349.65,Paid,2024-06-21,2024-06-16,0.0,No
BILL02179,CUST0036,North,Gas,Jun-2024,18.1,45.0,814.5,814.5,Paid,2024-06-21,2024-06-06,0.0,No
BILL02180,CUST0036,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-12,0.0,No
BILL02181,CUST0037,North,Electricity,Jun-2024,238.6,7.2,1717.92,1717.92,Paid,2024-06-21,2024-06-15,0.0,No
BILL02182,CUST0037,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02183,CUST0038,West,Water,Jun-2024,17.1,18.5,316.35,316.35,Pending,2024-06-21,,0.0,No
BILL02184,CUST0038,West,Gas,Jun-2024,16.1,45.0,724.5,724.5,Paid,2024-06-21,2024-06-21,0.0,No
BILL02185,CUST0038,West,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-14,0.0,No
BILL02186,CUST0039,North,Electricity,Jun-2024,342.0,7.2,2462.4,2462.4,Overdue,2024-06-21,,0.0,No
BILL02187,CUST0039,North,Water,Jun-2024,10.9,18.5,201.65,201.65,Paid,2024-06-21,2024-06-18,0.0,No
BILL02188,CUST0039,North,Gas,Jun-2024,11.2,45.0,504.0,504.0,Pending,2024-06-21,,0.0,No
BILL02189,CUST0040,East,Water,Jun-2024,15.9,18.5,294.15,294.15,Pending,2024-06-21,,0.0,No
BILL02190,CUST0040,East,Gas,Jun-2024,13.8,45.0,621.0,621.0,Paid,2024-06-21,2024-06-13,0.0,No
BILL02191,CUST0040,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02192,CUST0041,East,Water,Jun-2024,20.3,18.5,375.55,375.55,Pending,2024-06-21,,0.0,No
BILL02193,CUST0041,East,Telecom,Jun-2024,1.0,1.0,1.0,1.2,Paid,2024-06-21,2024-06-10,0.2,No
BILL02194,CUST0042,Central,Electricity,Jun-2024,168.2,7.2,1211.04,1211.04,Pending,2024-06-21,,0.0,No
BILL02195,CUST0042,Central,Water,Jun-2024,18.9,18.5,349.65,349.65,Pending,2024-06-21,,0.0,No
BILL02196,CUST0042,Central,Telecom,Jun-2024,1.0,1.0,1.0,0.75,Overdue,2024-06-21,,-0.25,No
BILL02197,CUST0043,East,Electricity,Jun-2024,275.6,7.2,1984.32,2281.97,Paid,2024-06-21,2024-06-19,297.65,Yes
BILL02198,CUST0043,East,Water,Jun-2024,18.1,18.5,334.85,334.85,Paid,2024-06-21,2024-06-11,0.0,No
BILL02199,CUST0043,East,Gas,Jun-2024,10.1,45.0,454.5,454.5,Paid,2024-06-21,2024-06-12,0.0,No
BILL02200,CUST0043,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02201,CUST0044,North,Electricity,Jun-2024,358.3,7.2,2579.76,2579.76,Paid,2024-06-21,2024-06-13,0.0,No
BILL02202,CUST0044,North,Water,Jun-2024,17.0,18.5,314.5,314.5,Paid,2024-06-21,2024-06-21,0.0,No
BILL02203,CUST0044,North,Gas,Jun-2024,14.2,45.0,639.0,639.0,Pending,2024-06-21,,0.0,No
BILL02204,CUST0045,West,Water,Jun-2024,11.5,18.5,212.75,212.75,Overdue,2024-06-21,,0.0,No
BILL02205,CUST0045,West,Gas,Jun-2024,9.1,45.0,409.5,491.4,Overdue,2024-06-21,,81.9,Yes
BILL02206,CUST0045,West,Telecom,Jun-2024,1.0,1.0,1.0,0.85,Paid,2024-06-21,2024-06-09,-0.15,No
BILL02207,CUST0046,Central,Electricity,Jun-2024,339.0,7.2,2440.8,2440.8,Paid,2024-06-21,2024-06-08,0.0,No
BILL02208,CUST0046,Central,Water,Jun-2024,19.8,18.5,366.3,366.3,Paid,2024-06-21,2024-06-14,0.0,No
BILL02209,CUST0046,Central,Gas,Jun-2024,11.1,45.0,499.5,499.5,Paid,2024-06-21,2024-06-06,0.0,No
BILL02210,CUST0046,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-08,0.0,No
BILL02211,CUST0047,North,Electricity,Jun-2024,175.0,7.2,1260.0,1260.0,Pending,2024-06-21,,0.0,No
BILL02212,CUST0047,North,Water,Jun-2024,21.0,18.5,388.5,446.77,Paid,2024-06-21,2024-06-21,58.27,Yes
BILL02213,CUST0047,North,Gas,Jun-2024,14.6,45.0,657.0,657.0,Paid,2024-06-21,2024-06-18,0.0,No
BILL02214,CUST0048,West,Electricity,Jun-2024,222.9,7.2,1604.88,1604.88,Pending,2024-06-21,,0.0,No
BILL02215,CUST0048,West,Water,Jun-2024,15.6,18.5,288.6,288.6,Paid,2024-06-21,2024-06-08,0.0,No
BILL02216,CUST0048,West,Gas,Jun-2024,12.8,45.0,576.0,576.0,Paid,2024-06-21,2024-06-17,0.0,No
BILL02217,CUST0049,North,Electricity,Jun-2024,223.8,7.2,1611.36,1611.36,Pending,2024-06-21,,0.0,No
BILL02218,CUST0049,North,Water,Jun-2024,17.7,18.5,327.45,327.45,Paid,2024-06-21,2024-06-18,0.0,No
BILL02219,CUST0049,North,Gas,Jun-2024,18.3,45.0,823.5,1070.55,Pending,2024-06-21,,247.05,Yes
BILL02220,CUST0050,Central,Electricity,Jun-2024,235.2,7.2,1693.44,1270.08,Paid,2024-06-21,2024-06-08,-423.36,Yes
BILL02221,CUST0050,Central,Gas,Jun-2024,10.9,45.0,490.5,490.5,Pending,2024-06-21,,0.0,No
BILL02222,CUST0050,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02223,CUST0051,East,Electricity,Jun-2024,294.7,7.2,2121.84,2121.84,Paid,2024-06-21,2024-06-18,0.0,No
BILL02224,CUST0051,East,Water,Jun-2024,17.1,18.5,316.35,316.35,Paid,2024-06-21,2024-06-16,0.0,No
BILL02225,CUST0051,East,Gas,Jun-2024,10.1,45.0,454.5,545.4,Paid,2024-06-21,2024-06-07,90.9,Yes
BILL02226,CUST0051,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02227,CUST0052,Central,Electricity,Jun-2024,335.2,7.2,2413.44,2413.44,Paid,2024-06-21,2024-06-16,0.0,No
BILL02228,CUST0052,Central,Water,Jun-2024,15.0,18.5,277.5,333.0,Overdue,2024-06-21,,55.5,Yes
BILL02229,CUST0052,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-16,0.0,No
BILL02230,CUST0053,East,Electricity,Jun-2024,310.5,7.2,2235.6,2235.6,Paid,2024-06-21,2024-06-19,0.0,No
BILL02231,CUST0053,East,Water,Jun-2024,14.6,18.5,270.1,270.1,Paid,2024-06-21,2024-06-09,0.0,No
BILL02232,CUST0053,East,Gas,Jun-2024,14.4,45.0,648.0,648.0,Pending,2024-06-21,,0.0,No
BILL02233,CUST0053,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-19,0.0,No
BILL02234,CUST0054,Central,Electricity,Jun-2024,303.6,7.2,2185.92,2185.92,Paid,2024-06-21,2024-06-14,0.0,No
BILL02235,CUST0054,Central,Water,Jun-2024,11.9,18.5,220.15,220.15,Paid,2024-06-21,2024-06-21,0.0,No
BILL02236,CUST0054,Central,Gas,Jun-2024,14.2,45.0,639.0,639.0,Paid,2024-06-21,2024-06-20,0.0,No
BILL02237,CUST0054,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.3,Paid,2024-06-21,2024-06-06,0.3,No
BILL02238,CUST0055,South,Water,Jun-2024,13.2,18.5,244.2,244.2,Paid,2024-06-21,2024-06-10,0.0,No
BILL02239,CUST0055,South,Gas,Jun-2024,10.8,45.0,486.0,486.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02240,CUST0055,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02241,CUST0056,North,Electricity,Jun-2024,256.4,7.2,1846.08,2215.3,Overdue,2024-06-21,,369.22,Yes
BILL02242,CUST0056,North,Water,Jun-2024,20.9,18.5,386.65,386.65,Pending,2024-06-21,,0.0,No
BILL02243,CUST0056,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02244,CUST0057,North,Water,Jun-2024,10.2,18.5,188.7,188.7,Paid,2024-06-21,2024-06-19,0.0,No
BILL02245,CUST0057,North,Gas,Jun-2024,16.9,45.0,760.5,760.5,Paid,2024-06-21,2024-06-17,0.0,No
BILL02246,CUST0057,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02247,CUST0058,South,Electricity,Jun-2024,196.1,7.2,1411.92,1411.92,Paid,2024-06-21,2024-06-11,0.0,No
BILL02248,CUST0058,South,Water,Jun-2024,11.3,18.5,209.05,209.05,Paid,2024-06-21,2024-06-08,0.0,No
BILL02249,CUST0058,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-19,0.0,No
BILL02250,CUST0059,East,Electricity,Jun-2024,305.3,7.2,2198.16,2198.16,Overdue,2024-06-21,,0.0,No
BILL02251,CUST0059,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02252,CUST0060,North,Electricity,Jun-2024,340.7,7.2,2453.04,2453.04,Paid,2024-06-21,2024-06-07,0.0,No
BILL02253,CUST0060,North,Water,Jun-2024,10.7,18.5,197.95,197.95,Paid,2024-06-21,2024-06-13,0.0,No
BILL02254,CUST0060,North,Gas,Jun-2024,12.0,45.0,540.0,540.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02255,CUST0060,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02256,CUST0061,South,Electricity,Jun-2024,271.8,7.2,1956.96,1956.96,Paid,2024-06-21,2024-06-06,0.0,No
BILL02257,CUST0061,South,Gas,Jun-2024,14.7,45.0,661.5,661.5,Pending,2024-06-21,,0.0,No
BILL02258,CUST0061,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02259,CUST0062,North,Electricity,Jun-2024,93.7,7.2,674.64,674.64,Paid,2024-06-21,2024-06-13,0.0,No
BILL02260,CUST0062,North,Water,Jun-2024,19.0,18.5,351.5,351.5,Paid,2024-06-21,2024-06-20,0.0,No
BILL02261,CUST0062,North,Gas,Jun-2024,13.3,45.0,598.5,598.5,Pending,2024-06-21,,0.0,No
BILL02262,CUST0063,West,Electricity,Jun-2024,274.3,7.2,1974.96,1974.96,Paid,2024-06-21,2024-06-09,0.0,No
BILL02263,CUST0063,West,Water,Jun-2024,24.2,18.5,447.7,447.7,Pending,2024-06-21,,0.0,No
BILL02264,CUST0063,West,Gas,Jun-2024,8.8,45.0,396.0,396.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02265,CUST0064,East,Electricity,Jun-2024,290.8,7.2,2093.76,2512.51,Pending,2024-06-21,,418.75,Yes
BILL02266,CUST0064,East,Water,Jun-2024,24.0,18.5,444.0,444.0,Paid,2024-06-21,2024-06-06,0.0,No
BILL02267,CUST0064,East,Gas,Jun-2024,6.7,45.0,301.5,301.5,Paid,2024-06-21,2024-06-07,0.0,No
BILL02268,CUST0065,West,Electricity,Jun-2024,269.2,7.2,1938.24,1938.24,Paid,2024-06-21,2024-06-11,0.0,No
BILL02269,CUST0065,West,Water,Jun-2024,15.5,18.5,286.75,286.75,Pending,2024-06-21,,0.0,No
BILL02270,CUST0065,West,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02271,CUST0066,East,Electricity,Jun-2024,270.9,7.2,1950.48,1950.48,Paid,2024-06-21,2024-06-08,0.0,No
BILL02272,CUST0066,East,Water,Jun-2024,15.6,18.5,288.6,288.6,Paid,2024-06-21,2024-06-19,0.0,No
BILL02273,CUST0066,East,Gas,Jun-2024,10.0,45.0,450.0,540.0,Pending,2024-06-21,,90.0,Yes
BILL02274,CUST0066,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-20,0.0,No
BILL02275,CUST0067,South,Water,Jun-2024,12.6,18.5,233.1,233.1,Pending,2024-06-21,,0.0,No
BILL02276,CUST0067,South,Gas,Jun-2024,8.7,45.0,391.5,391.5,Paid,2024-06-21,2024-06-06,0.0,No
BILL02277,CUST0067,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02278,CUST0068,East,Electricity,Jun-2024,181.1,7.2,1303.92,1303.92,Paid,2024-06-21,2024-06-21,0.0,No
BILL02279,CUST0068,East,Water,Jun-2024,21.3,18.5,394.05,394.05,Paid,2024-06-21,2024-06-17,0.0,No
BILL02280,CUST0068,East,Gas,Jun-2024,13.4,45.0,603.0,603.0,Overdue,2024-06-21,,0.0,No
BILL02281,CUST0068,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-17,0.0,No
BILL02282,CUST0069,East,Electricity,Jun-2024,209.3,7.2,1506.96,1506.96,Paid,2024-06-21,2024-06-11,0.0,No
BILL02283,CUST0069,East,Gas,Jun-2024,15.6,45.0,702.0,702.0,Paid,2024-06-21,2024-06-21,0.0,No
BILL02284,CUST0069,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02285,CUST0070,South,Electricity,Jun-2024,222.1,7.2,1599.12,1599.12,Paid,2024-06-21,2024-06-20,0.0,No
BILL02286,CUST0070,South,Water,Jun-2024,20.3,18.5,375.55,375.55,Paid,2024-06-21,2024-06-16,0.0,No
BILL02287,CUST0070,South,Gas,Jun-2024,14.4,45.0,648.0,648.0,Paid,2024-06-21,2024-06-15,0.0,No
BILL02288,CUST0070,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-10,0.0,No
BILL02289,CUST0071,East,Water,Jun-2024,15.0,18.5,277.5,277.5,Pending,2024-06-21,,0.0,No
BILL02290,CUST0071,East,Gas,Jun-2024,16.3,45.0,733.5,733.5,Paid,2024-06-21,2024-06-08,0.0,No
BILL02291,CUST0071,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02292,CUST0072,North,Water,Jun-2024,22.9,18.5,423.65,423.65,Paid,2024-06-21,2024-06-16,0.0,No
BILL02293,CUST0072,North,Gas,Jun-2024,12.3,45.0,553.5,553.5,Pending,2024-06-21,,0.0,No
BILL02294,CUST0072,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-18,0.0,No
BILL02295,CUST0073,Central,Electricity,Jun-2024,200.2,7.2,1441.44,1441.44,Paid,2024-06-21,2024-06-21,0.0,No
BILL02296,CUST0073,Central,Water,Jun-2024,20.6,18.5,381.1,381.1,Paid,2024-06-21,2024-06-18,0.0,No
BILL02297,CUST0073,Central,Gas,Jun-2024,13.3,45.0,598.5,598.5,Pending,2024-06-21,,0.0,No
BILL02298,CUST0073,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02299,CUST0074,South,Electricity,Jun-2024,289.0,7.2,2080.8,2496.96,Overdue,2024-06-21,,416.16,Yes
BILL02300,CUST0074,South,Water,Jun-2024,10.5,18.5,194.25,194.25,Paid,2024-06-21,2024-06-09,0.0,No
BILL02301,CUST0074,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-13,0.0,No
BILL02302,CUST0075,Central,Electricity,Jun-2024,190.1,7.2,1368.72,1368.72,Overdue,2024-06-21,,0.0,No
BILL02303,CUST0075,Central,Water,Jun-2024,16.1,18.5,297.85,357.42,Paid,2024-06-21,2024-06-21,59.57,Yes
BILL02304,CUST0075,Central,Gas,Jun-2024,12.8,45.0,576.0,576.0,Pending,2024-06-21,,0.0,No
BILL02305,CUST0075,Central,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-08,0.0,No
BILL02306,CUST0076,South,Electricity,Jun-2024,436.6,7.2,3143.52,3143.52,Paid,2024-06-21,2024-06-09,0.0,No
BILL02307,CUST0076,South,Water,Jun-2024,21.0,18.5,388.5,388.5,Paid,2024-06-21,2024-06-17,0.0,No
BILL02308,CUST0076,South,Gas,Jun-2024,11.5,45.0,517.5,517.5,Pending,2024-06-21,,0.0,No
BILL02309,CUST0076,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-14,0.0,No
BILL02310,CUST0077,South,Water,Jun-2024,22.4,18.5,414.4,414.4,Paid,2024-06-21,2024-06-09,0.0,No
BILL02311,CUST0077,South,Gas,Jun-2024,11.0,45.0,495.0,495.0,Paid,2024-06-21,2024-06-16,0.0,No
BILL02312,CUST0077,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-08,0.0,No
BILL02313,CUST0078,West,Water,Jun-2024,19.2,18.5,355.2,355.2,Paid,2024-06-21,2024-06-19,0.0,No
BILL02314,CUST0078,West,Gas,Jun-2024,13.5,45.0,607.5,516.38,Overdue,2024-06-21,,-91.12,Yes
BILL02315,CUST0078,West,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-14,0.0,No
BILL02316,CUST0079,West,Electricity,Jun-2024,275.3,7.2,1982.16,1982.16,Paid,2024-06-21,2024-06-09,0.0,No
BILL02317,CUST0079,West,Water,Jun-2024,22.2,18.5,410.7,410.7,Paid,2024-06-21,2024-06-17,0.0,No
BILL02318,CUST0079,West,Gas,Jun-2024,10.1,45.0,454.5,454.5,Paid,2024-06-21,2024-06-18,0.0,No
BILL02319,CUST0080,East,Electricity,Jun-2024,216.5,7.2,1558.8,1558.8,Paid,2024-06-21,2024-06-13,0.0,No
BILL02320,CUST0080,East,Water,Jun-2024,12.5,18.5,231.25,277.5,Pending,2024-06-21,,46.25,Yes
BILL02321,CUST0080,East,Gas,Jun-2024,13.3,45.0,598.5,598.5,Paid,2024-06-21,2024-06-21,0.0,No
BILL02322,CUST0080,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-15,0.0,No
BILL02323,CUST0081,Central,Electricity,Jun-2024,277.5,7.2,1998.0,1998.0,Paid,2024-06-21,2024-06-07,0.0,No
BILL02324,CUST0081,Central,Water,Jun-2024,26.4,18.5,488.4,488.4,Paid,2024-06-21,2024-06-16,0.0,No
BILL02325,CUST0081,Central,Gas,Jun-2024,12.0,45.0,540.0,540.0,Pending,2024-06-21,,0.0,No
BILL02326,CUST0082,South,Electricity,Jun-2024,290.1,7.2,2088.72,2088.72,Overdue,2024-06-21,,0.0,No
BILL02327,CUST0082,South,Water,Jun-2024,12.5,18.5,231.25,300.62,Pending,2024-06-21,,69.37,Yes
BILL02328,CUST0082,South,Gas,Jun-2024,10.8,45.0,486.0,486.0,Paid,2024-06-21,2024-06-21,0.0,No
BILL02329,CUST0082,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-10,0.0,No
BILL02330,CUST0083,East,Water,Jun-2024,22.2,18.5,410.7,410.7,Paid,2024-06-21,2024-06-17,0.0,No
BILL02331,CUST0083,East,Gas,Jun-2024,11.1,45.0,499.5,499.5,Overdue,2024-06-21,,0.0,No
BILL02332,CUST0083,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-06,0.0,No
BILL02333,CUST0084,North,Electricity,Jun-2024,158.9,7.2,1144.08,1144.08,Overdue,2024-06-21,,0.0,No
BILL02334,CUST0084,North,Water,Jun-2024,16.2,18.5,299.7,299.7,Pending,2024-06-21,,0.0,No
BILL02335,CUST0084,North,Gas,Jun-2024,14.7,45.0,661.5,661.5,Paid,2024-06-21,2024-06-12,0.0,No
BILL02336,CUST0084,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Pending,2024-06-21,,0.0,No
BILL02337,CUST0085,South,Electricity,Jun-2024,280.0,7.2,2016.0,2016.0,Paid,2024-06-21,2024-06-13,0.0,No
BILL02338,CUST0085,South,Water,Jun-2024,18.2,18.5,336.7,336.7,Paid,2024-06-21,2024-06-08,0.0,No
BILL02339,CUST0085,South,Gas,Jun-2024,12.0,45.0,540.0,540.0,Overdue,2024-06-21,,0.0,No
BILL02340,CUST0085,South,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Overdue,2024-06-21,,0.0,No
BILL02341,CUST0086,North,Electricity,Jun-2024,291.9,7.2,2101.68,2101.68,Paid,2024-06-21,2024-06-10,0.0,No
BILL02342,CUST0086,North,Water,Jun-2024,20.1,18.5,371.85,427.63,Paid,2024-06-21,2024-06-16,55.78,Yes
BILL02343,CUST0086,North,Gas,Jun-2024,13.5,45.0,607.5,698.62,Paid,2024-06-21,2024-06-11,91.12,Yes
BILL02344,CUST0087,East,Electricity,Jun-2024,218.4,7.2,1572.48,1808.35,Paid,2024-06-21,2024-06-11,235.87,Yes
BILL02345,CUST0087,East,Water,Jun-2024,7.2,18.5,133.2,133.2,Paid,2024-06-21,2024-06-15,0.0,No
BILL02346,CUST0087,East,Gas,Jun-2024,15.3,45.0,688.5,791.77,Pending,2024-06-21,,103.27,Yes
BILL02347,CUST0087,East,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-08,0.0,No
BILL02348,CUST0088,West,Electricity,Jun-2024,198.2,7.2,1427.04,1427.04,Pending,2024-06-21,,0.0,No
BILL02349,CUST0088,West,Water,Jun-2024,21.5,18.5,397.75,477.3,Paid,2024-06-21,2024-06-13,79.55,Yes
BILL02350,CUST0088,West,Gas,Jun-2024,10.8,45.0,486.0,486.0,Paid,2024-06-21,2024-06-11,0.0,No
BILL02351,CUST0088,West,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-21,0.0,No
BILL02352,CUST0089,East,Electricity,Jun-2024,287.0,7.2,2066.4,2066.4,Overdue,2024-06-21,,0.0,No
BILL02353,CUST0089,East,Water,Jun-2024,21.4,18.5,395.9,395.9,Pending,2024-06-21,,0.0,No
BILL02354,CUST0089,East,Gas,Jun-2024,7.9,45.0,355.5,355.5,Overdue,2024-06-21,,0.0,No
BILL02355,CUST0090,North,Electricity,Jun-2024,322.7,7.2,2323.44,1742.58,Pending,2024-06-21,,-580.86,Yes
BILL02356,CUST0090,North,Water,Jun-2024,19.3,18.5,357.05,357.05,Paid,2024-06-21,2024-06-10,0.0,No
BILL02357,CUST0090,North,Gas,Jun-2024,10.9,45.0,490.5,490.5,Paid,2024-06-21,2024-06-20,0.0,No
BILL02358,CUST0090,North,Telecom,Jun-2024,1.0,1.0,1.0,1.0,Paid,2024-06-21,2024-06-18,0.0,No
BILL02359,CUST0091,South,Electricity,Jun-2024,143.4,7.2,1032.48,1032.48,Paid,2024-06-21,2024-06-14,0.0,No
BILL02360,CUST0092,Central,Electricity,Jun-2024,274.5,7.2,1976.4,1976.4,Paid,2024-06-21,2024-06-16,0.0,No
BILL02361,CUST0092,Central,Gas,Jun-2024,8.9,45.0,400.5,400.5,Pending,2024-06-21,,0.0,No
BILL02362,CUST0092,Central,Telecom,Jun-2024,1.0,1.0,1.0,0.75,Paid,2024-06-21,2024-06-20,-0.25,No
